date,position_count,gross_market_value,net_market_value,gross_exposure,net_exposure,cash_proxy,turnover,turnover_rate,missing_price_count,forward_filled_price_count,fill_price_fallback_count
2026-05-13 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-14 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-15 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-18 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-19 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-20 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-21 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-22 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-25 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-26 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-27 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-28 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-29 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
